department,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
engineering,0,0.70687509,3,low,9,0.546037548,0,192.2594569,0
support,0,0.693295086,2,medium,5,0.683338986,1,179.6809224,0
engineering,0,0.667763738,3,medium,8,0.233202129,0,188.0867722,0
finance,1,0.667797286,4,medium,7,0.453485693,0,187.1053813,0
marketing,0,0.712211918,3,medium,8,0.294874432,0,189.1205154,0
engineering,0,0.738538104,3,high,6,0.41716705,1,184.4918784,0
engineering,0,0.736909441,4,low,7,0.152173668,1,186.4522811,0
finance,0,0.573679654,3,medium,7,0.388482884,0,184.5583617,0
operations,0,0.572192027,3,low,10,0.71836197,0,195.6538569,0
retail,0,0.728568977,3,medium,6,0.28274833,1,183.6139806,1
operations,0,0.627911129,3,medium,4,0.723561209,0,176.6492747,0
admin,0,0.651509048,3,medium,7,0.704502569,0,187.038377,1
sales,0,0.585853385,3,low,9,0.57363518,0,192.0510441,0
marketing,0,0.767007224,3,medium,8,0.568121901,0,189.5465727,1
engineering,0,0.649328202,3,medium,7,0.40349906,0,185.3464328,0
operations,0,0.580850219,3,high,5,0.665866512,1,180.9728146,0
sales,0,0.604282381,3,medium,6,0.667205775,0,181.6009877,0
engineering,0,0.728780423,4,low,6,0.348992213,0,184.436433,0
marketing,0,0.656077917,4,medium,6,0.52312134,1,182.364036,0
sales,0,0.764345323,4,medium,7,0.45633365,1,185.7700902,0
retail,0,0.755466194,4,low,5,0.459516092,0,179.6491547,1
sales,0,0.57296764,3,medium,5,0.718460629,0,181.2038224,0
marketing,0,0.797653682,4,low,6,0.311280685,0,183.687931,0
marketing,0,0.80144467,3,low,9,0.488518595,0,191.80056,0
admin,0,0.66720564,3,high,8,0.478491965,0,190.1796875,0
IT,0,0.566651142,4,high,9,0.533225488,0,191.41602,0
marketing,0,0.642762385,4,low,6,0.553604267,0,184.2209306,0
operations,0,0.673034146,3,medium,8,0.541840119,0,189.0351213,0
logistics,0,0.66714988,3,medium,4,0.723047298,1,178.0411348,0
support,0,0.651660514,4,medium,6,0.486799604,0,182.027851,1
logistics,0,0.668422858,3,high,5,0.199780201,0,181.0951583,0
retail,0,0.65180347,3,medium,5,0.633112607,0,180.3918079,0
engineering,1,0.751528189,3,high,4,0.491963812,0,177.9254415,1
operations,0,0.698967455,3,medium,8,0.365920655,0,188.8506395,1
IT,0,0.759160092,4,medium,8,0.492577073,0,187.5127939,0
engineering,0,0.67321551,2,low,7,0.491390992,0,187.3730311,0
engineering,0,0.669299867,3,medium,8,0.378056609,0,187.9457955,0
engineering,0,0.558127084,3,medium,9,0.55171284,0,191.3103678,0
admin,0,0.755099964,3,medium,6,0.461358217,1,181.6430852,0
retail,0,0.613056135,4,medium,8,0.520962418,1,189.6707386,0
support,0,0.605696723,2,low,5,0.784837666,0,178.9994032,0
engineering,0,0.610648879,3,medium,5,0.7122492,0,180.6321339,0
finance,0,0.745016962,3,low,7,0.281890123,0,185.660921,1
marketing,0,0.732671619,4,medium,10,0.573312193,1,195.4764715,0
logistics,1,0.500715801,3,medium,8,0.437448441,0,188.4665731,0
engineering,0,0.820134402,4,medium,5,0.355380169,0,179.1334403,1
engineering,0,0.621855424,3,high,7,0.63082231,0,187.4119691,1
logistics,0,0.76358625,3,medium,5,0.477476005,0,180.6627164,1
retail,0,0.721532189,3,high,6,0.206062647,0,182.572308,0
retail,0,0.710259108,3,medium,8,0.428496102,0,188.5280156,0
engineering,0,0.598498075,4,medium,5,0.684446916,0,178.7386497,0
engineering,0,0.585442787,3,low,7,0.603919704,1,185.2666171,0
sales,0,0.676619834,4,low,5,0.604262261,0,180.9015377,0
support,0,0.67856791,3,medium,5,0.677548379,1,178.9329147,0
marketing,0,0.709607877,4,medium,8,0.321840087,0,188.2928285,0
operations,0,0.543259122,4,medium,5,0.755880341,0,181.3223779,0
sales,0,0.504184346,3,medium,9,0.438370443,0,192.4237752,0
sales,0,0.65306876,2,medium,8,0.555012573,0,190.415179,0
sales,0,0.655381152,4,medium,8,0.382148399,1,188.2569301,0
marketing,0,0.662623452,4,medium,8,0.439824158,0,188.8685735,0
finance,0,0.697753976,3,medium,8,0.309106094,0,187.5430833,0
sales,0,0.576936156,4,low,7,0.316314935,1,185.9039899,0
marketing,0,0.731937886,4,medium,5,0.593805418,0,179.0723905,0
finance,0,0.706664345,4,medium,5,0.628838001,0,179.4230613,0
retail,0,0.717233991,4,medium,6,0.406897907,0,182.0189473,1
operations,0,0.611093874,4,low,8,0.528734099,0,189.6070806,0
engineering,0,0.551088442,3,medium,8,0.487134244,0,190.256501,0
IT,0,0.474307798,4,medium,6,0.791672957,1,183.0223907,0
operations,0,0.734113047,4,high,7,0.277579997,0,187.4920529,1
retail,0,0.583723415,3,medium,7,0.285621321,0,185.2520665,0
IT,0,0.544092994,5,medium,6,0.666837816,0,183.5595087,0
operations,0,0.531229193,4,low,6,0.103178133,0,182.2314255,0
sales,0,0.684907026,4,low,4,0.622875833,0,177.7754897,0
sales,0,0.646243341,3,high,8,0.484632225,1,190.0868437,0
sales,0,0.578835604,3,medium,6,0.829305445,1,183.6961731,0
engineering,0,0.716544201,3,medium,5,0.596781467,0,181.0812916,0
marketing,0,0.698661659,3,medium,9,0.44020748,0,190.7072904,0
retail,0,0.545878583,3,medium,6,0.736267437,0,181.8025112,0
engineering,0,0.729390985,2,low,5,0.477476584,0,180.2183991,0
sales,0,0.709322559,3,medium,6,0.308287541,0,183.6559939,1
IT,0,0.722141852,3,medium,5,0.620923851,0,179.6699127,0
sales,0,0.592870612,3,medium,7,0.788654169,0,186.3029154,1
engineering,0,0.544789221,4,high,9,0.609684239,0,191.0065276,0
marketing,0,0.676111099,4,high,4,0.692548254,1,177.1325078,0
finance,0,0.745191042,3,medium,7,0.330845403,1,184.6711439,0
sales,0,0.581014891,4,low,7,0.264125771,0,185.9140207,0
operations,0,0.528671138,3,medium,6,0.723232839,0,181.6881779,0
operations,0,0.605628627,3,medium,5,0.663753387,0,179.1966426,0
engineering,0,0.62248663,4,medium,9,0.580107615,1,191.63213,0
admin,0,0.727590258,3,medium,7,0.296732964,0,184.7479725,0
sales,0,0.706101088,3,high,8,0.41288175,1,188.216278,0
admin,0,0.521790492,3,medium,10,0.54470846,0,193.9912867,0
admin,0,0.625420372,3,medium,7,0.568908769,0,184.9366896,0
sales,0,0.613642176,4,medium,6,0.641572298,0,184.1751375,0
sales,0,0.413665956,4,medium,5,0.899042848,0,179.8403435,0
finance,0,0.659141659,3,high,8,0.371550838,0,190.2497236,0
retail,0,0.750416242,3,medium,6,0.484583347,0,182.1521754,1
sales,0,0.522153404,2,medium,8,0.371924783,0,188.212748,0
sales,0,0.67754102,4,high,5,0.555121314,0,181.2376166,0
operations,0,0.739359047,3,medium,4,0.502171045,0,178.4088782,0
retail,0,0.783038338,3,medium,6,0.355193115,0,182.0154575,1
retail,0,0.621442982,3,medium,7,0.551640531,0,185.5956076,0
marketing,0,0.587031415,3,medium,7,0.644584749,0,186.1021228,0
engineering,0,0.639550336,4,low,6,0.268805836,0,181.6973112,0
sales,0,0.5752597,4,medium,9,0.548860607,0,191.7273687,0
sales,0,0.618749577,3,medium,8,0.513599923,0,188.4342933,1
retail,0,0.698748808,3,medium,7,0.318063201,0,186.1439558,1
finance,0,0.599138618,3,medium,10,0.548718787,1,194.1094113,0
retail,0,0.76038259,3,high,5,0.345329713,1,180.9056319,0
operations,0,0.615283402,3,medium,7,0.359679123,0,187.2325536,0
operations,0,0.729658014,4,medium,8,0.287854217,1,189.178548,1
support,1,0.727229257,3,medium,9,0.450930024,1,191.8989614,0
engineering,0,0.694490935,3,medium,6,0.543895111,0,182.9612192,0
retail,0,0.628627467,2,low,6,0.545380518,1,183.5957784,0
sales,0,0.642492935,3,medium,8,0.462648143,0,188.3764548,1
sales,0,0.723760863,3,medium,6,0.474883961,0,183.6108561,1
retail,0,0.765408404,3,medium,6,0.483113607,1,181.7927313,1
operations,0,0.692564196,3,medium,4,0.64618512,0,178.4885535,0
retail,0,0.690232112,3,high,7,0.752576496,0,187.2691904,1
retail,0,0.660288107,3,medium,5,0.553896279,0,180.6729371,0
logistics,0,0.69076193,3,medium,6,0.194425535,1,181.5561251,0
sales,0,0.797780212,3,medium,4,0.371735827,0,178.4265874,1
finance,0,0.624637026,3,medium,5,0.674629667,0,180.8907191,0
engineering,0,0.81188797,3,low,6,0.300869202,0,183.5045501,1
retail,0,0.859598532,3,high,6,0.193646676,1,184.3512358,1
retail,0,0.532030722,3,medium,4,0.082121175,0,178.4580179,0
marketing,0,0.755335544,3,low,8,0.386402371,0,189.4434786,1
retail,0,0.559055866,3,medium,7,0.39749622,0,187.4139199,0
engineering,0,0.634221932,3,high,9,0.442218959,0,192.46532,0
retail,0,0.646942533,3,low,8,0.550967931,0,190.1415326,0
admin,0,0.619744234,3,high,8,0.583095321,0,187.7008974,1
engineering,0,0.7734318,3,medium,5,0.464004407,0,180.7245365,0
sales,0,0.760234299,4,low,7,0.358478201,0,186.1311889,0
logistics,0,0.676060367,3,low,5,0.649143726,0,181.0618212,0
operations,0,0.577623446,3,medium,6,0.646175231,1,181.7507923,0
retail,0,0.72756311,3,low,8,0.698759441,1,187.5739203,1
engineering,0,0.540393756,3,medium,7,0.189102445,0,185.1836263,0
engineering,0,0.709969158,3,medium,8,0.595945356,0,188.2819527,1
engineering,0,0.622567142,3,medium,4,0.704338149,0,178.2074636,0
engineering,0,0.53665145,4,medium,6,0.218569518,0,182.7086765,1
admin,0,0.690723017,3,medium,8,0.549534021,0,190.2916905,0
engineering,0,0.546155206,3,medium,6,0.664956542,1,183.7149665,0
sales,0,0.774595929,3,medium,8,0.712490302,0,187.54045,1
IT,0,0.868828318,4,high,3,0.429868465,0,174.9189107,1
engineering,0,0.54702284,3,medium,5,0.733197461,0,179.1025552,0
marketing,1,0.658632074,3,medium,5,0.565931297,1,181.2419082,0
finance,0,0.671542268,3,medium,8,0.463552726,1,189.0745915,1
sales,0,0.616564383,3,medium,7,0.765651798,0,187.0743345,1
retail,0,0.664448615,2,high,8,0.524146416,0,189.9556458,0
operations,0,0.557737771,4,high,8,0.340681889,0,188.5791093,0
IT,0,0.595126357,3,medium,7,0.292641007,1,184.6584325,0
engineering,0,0.698215445,3,medium,5,0.574796653,1,179.3794558,1
finance,1,0.535181707,3,medium,6,0.654583322,0,182.9993283,0
engineering,0,0.76133471,3,medium,7,0.327007554,0,185.4895511,0
engineering,0,0.635763043,3,medium,5,0.66463986,0,180.0403687,0
sales,0,0.778969397,3,medium,6,0.263911536,0,181.6452717,1
admin,0,0.683731622,3,high,5,0.57988986,0,181.2091692,0
marketing,0,0.821471967,3,medium,4,0.417261491,1,177.6476365,1
support,0,0.636948211,4,medium,5,0.740031572,0,179.8023152,0
engineering,0,0.657116763,3,low,9,0.472592139,0,193.0938029,0
retail,0,0.775344224,4,medium,5,0.405396827,0,181.1007415,0
logistics,0,0.650737706,3,medium,8,0.543263766,0,188.470997,1
retail,0,0.597168459,4,medium,5,0.089711865,0,179.1441217,0
finance,0,0.612967081,5,low,9,0.535228274,0,191.4329653,0
sales,0,0.425557058,4,medium,5,0.872619524,1,179.984629,0
retail,0,0.721782234,4,medium,6,0.41419093,0,182.4327923,1
retail,0,0.651573348,3,medium,5,0.720401027,0,179.0973767,0
support,0,0.72365872,3,medium,5,0.542040118,0,179.5481485,0
retail,0,0.802240835,3,medium,4,0.413243498,0,177.1711502,1
engineering,0,0.648256355,4,medium,5,0.570751849,0,181.0345586,0
operations,0,0.593786212,4,medium,7,0.404500075,0,184.5182608,0
sales,0,0.609973532,3,medium,5,0.627798744,0,180.7045266,0
marketing,0,0.653462807,4,low,4,0.581706858,0,177.3680979,0
retail,0,0.673403116,3,medium,7,0.359490657,0,185.9173823,1
engineering,0,0.593709623,4,medium,6,0.269335134,0,183.229603,0
support,0,0.579679998,3,medium,6,0.308100991,1,183.0338724,0
engineering,0,0.581124801,3,high,5,0.661928019,0,181.2207931,0
operations,0,0.549205853,3,medium,6,0.704495257,0,182.1647084,0
sales,0,0.788002012,3,medium,8,0.457673479,0,187.5036206,0
admin,0,0.589589225,3,high,9,0.56665321,0,190.8941459,0
engineering,0,0.693654681,3,low,6,0.427899591,0,183.9128849,1
sales,0,0.496624964,3,medium,5,0.751945482,0,181.4666211,0
support,0,0.762543428,3,high,6,0.476134218,0,183.1068975,0
retail,0,0.553666495,4,high,7,0.710335538,0,186.9623702,1
operations,0,0.676355137,3,medium,9,0.404668812,0,191.9133844,0
support,0,0.690244381,3,medium,6,0.548103179,0,181.6276816,0
support,0,0.798596576,3,medium,5,0.463431225,0,178.7947969,1
retail,0,0.618063723,4,medium,8,0.47796147,0,188.8603521,1
operations,0,0.614773653,4,medium,5,0.272377922,0,180.7231415,0
retail,0,0.524126257,4,high,9,0.482585977,0,190.5525588,0
retail,0,0.607035411,4,medium,6,0.633988175,0,183.9661163,0
logistics,0,0.768425225,3,medium,8,0.499250564,0,188.3231667,1
engineering,0,0.646056683,3,medium,8,0.55004699,0,190.2527846,0
operations,0,0.758349988,3,medium,4,0.530260012,1,178.4538741,1
retail,0,0.696051127,3,medium,9,0.554033445,0,192.5937416,0
engineering,1,0.587059587,3,medium,10,0.642059786,0,196.3496843,0
engineering,0,0.782960715,4,low,6,0.400674312,0,182.0295343,1
retail,0,0.683069584,3,medium,6,0.619241447,0,183.1906666,0
sales,0,0.840999012,3,medium,4,0.369617192,1,177.135304,1
sales,0,0.598283077,3,medium,8,0.497988038,1,187.9998909,1
support,0,0.642664397,4,medium,6,0.563749162,0,183.7312665,0
marketing,0,0.668591876,4,medium,6,0.575928884,0,182.8103532,0
sales,0,0.578488574,4,medium,7,0.670105084,0,186.6169488,1
support,0,0.723808398,3,high,6,0.427414108,0,182.6164891,1
support,0,0.740172618,3,high,6,0.414621607,0,182.7222006,1
engineering,0,0.695409551,3,medium,6,0.365253452,0,183.4731865,1
sales,0,0.556230524,3,low,8,0.618153576,0,187.7322854,1
support,0,0.572854281,3,medium,6,0.655493814,0,181.5091024,0
marketing,0,0.581143677,4,medium,5,0.168327921,0,179.7857754,0
sales,0,0.574535857,3,medium,6,0.780327208,0,182.9610115,0
sales,0,0.827387642,4,low,5,0.252722695,0,178.781352,1
engineering,0,0.670063317,3,medium,6,0.393250321,0,183.9822929,0
engineering,0,0.680102408,3,medium,6,0.315328245,0,183.3080846,1
sales,0,0.676094366,4,low,6,0.332215404,0,183.3262846,0
marketing,0,0.675401847,3,high,6,0.403786263,0,183.9040698,1
retail,0,0.586303509,3,high,4,0.664182989,0,177.5663094,0
retail,0,0.677095723,3,medium,6,0.597537218,0,182.4105882,0
sales,0,0.774237809,3,medium,7,0.221704728,0,185.9617958,1
engineering,0,0.735217794,2,medium,6,0.410359012,0,181.7131198,1
engineering,0,0.628892353,4,high,6,0.457184105,0,184.2358608,0
support,0,0.567685225,4,medium,8,0.655666115,0,187.5619916,1
sales,0,0.511556502,3,medium,5,0.699399778,0,179.7282419,0
marketing,0,0.620197987,3,medium,9,0.498421145,1,191.3708319,0
marketing,0,0.64992903,3,medium,8,0.34187135,0,187.5842976,0
operations,0,0.797463252,3,medium,6,0.343238367,1,184.3839851,0
IT,0,0.729285078,3,medium,8,0.638661662,0,190.2572385,0
engineering,0,0.59543688,3,low,6,0.57852553,0,182.8199463,0
support,0,0.640825159,3,low,9,0.458112187,1,192.6980696,0
operations,0,0.627938657,3,low,7,0.573032272,0,185.7182183,0
sales,0,0.691379957,4,medium,8,0.538921976,0,188.6108124,1
marketing,0,0.673257369,4,medium,8,0.608160198,0,187.6733239,0
admin,0,0.665828965,2,medium,6,0.516882915,0,182.0205088,0
engineering,0,0.555986982,3,medium,8,0.404690548,0,187.8760765,0
operations,0,0.708462808,3,high,5,0.604229027,0,179.4208925,0
operations,0,0.605231285,3,medium,5,0.585515326,0,181.235482,0
admin,0,0.644187722,3,medium,5,0.198698006,0,179.2103197,0
retail,0,0.728148493,3,medium,7,0.364521861,1,185.0327328,1
retail,0,0.75888748,3,low,6,0.280970695,1,182.641105,1
engineering,0,0.591132931,4,medium,8,0.415639446,0,188.1573666,0
retail,0,0.73970747,3,medium,6,0.26621172,0,184.2797357,1
operations,0,0.588017014,4,medium,7,0.395251104,0,185.5820604,0
marketing,1,0.610050553,3,medium,5,0.736556801,1,181.0974409,0
retail,0,0.731321429,3,high,7,0.36431168,0,185.2351413,1
engineering,0,0.729162498,4,medium,4,0.636062716,0,176.6730781,0
operations,0,0.768890506,3,low,6,0.290509751,0,183.0534076,0
finance,0,0.756006889,4,medium,5,0.570238835,1,180.024182,0
retail,0,0.663745713,3,medium,7,0.502968841,0,186.1110831,0
operations,0,0.777241736,4,medium,6,0.38362859,0,181.8698552,1
operations,0,0.63641105,3,medium,7,0.382125711,0,185.2585263,1
operations,0,0.588229889,4,high,7,0.182889327,1,184.6902133,0
sales,0,0.578994111,3,low,7,0.424536846,0,186.7321054,0
sales,0,0.655954762,4,medium,8,0.500801537,0,188.2230022,1
admin,0,0.551125811,3,medium,7,0.709622386,0,186.9472868,1
sales,0,0.712210861,3,low,6,0.505752893,0,182.5272946,0
sales,0,0.618550067,4,medium,8,0.441313023,0,187.8456858,1
sales,0,0.680470972,3,medium,5,0.53993917,0,179.4861089,0
sales,0,0.660110989,3,medium,8,0.291757612,0,188.3578167,0
admin,0,0.641161807,5,medium,6,0.509000243,0,181.6299336,0
IT,0,0.574744098,3,medium,6,0.282468121,0,183.445995,0
sales,0,0.610231204,4,high,6,0.650823439,0,182.503892,0
engineering,1,0.651480721,2,medium,6,0.587951323,0,181.8360095,0
sales,0,0.668875595,4,medium,6,0.604431128,1,183.09883,0
IT,0,0.715204022,4,medium,6,0.360744428,0,183.9310158,1
engineering,0,0.514672372,4,medium,8,0.502581722,0,189.4092262,0
engineering,0,0.692652119,3,low,10,0.586531026,1,194.1901657,0
retail,0,0.589836835,3,medium,8,0.506026323,0,187.8049878,1
engineering,0,0.774999093,4,medium,5,0.285339598,1,181.2672323,1
engineering,0,0.747961448,3,medium,4,0.575111533,1,177.8167343,0
retail,0,0.683950422,3,high,5,0.534985219,0,181.2805691,0
support,0,0.512464563,3,medium,8,0.464098151,0,190.4044192,0
support,0,0.624498312,3,medium,5,0.588540933,1,179.535117,0
operations,0,0.80586138,4,medium,4,0.448412469,1,175.6801487,0
marketing,0,0.57352804,3,low,7,0.378499437,1,185.8080979,0
engineering,0,0.610144644,3,medium,5,0.735319979,0,181.1435941,0
support,0,0.547798209,4,high,6,0.349208236,1,183.5689904,0
retail,0,0.561910608,4,medium,7,0.686585043,0,186.2601573,1
marketing,0,0.683062989,2,high,7,0.346662787,0,184.8858271,0
operations,0,0.656285718,4,medium,8,0.436642515,0,189.5757829,0
engineering,0,0.686450137,3,medium,7,0.498696383,0,184.7527672,0
operations,1,0.580018614,3,medium,7,0.554909509,0,186.9581412,1
retail,0,0.830205637,3,medium,6,0.302699666,1,182.7602278,1
IT,0,0.605102851,3,medium,7,0.718464188,0,187.0222009,1
engineering,0,0.636838716,3,medium,7,0.506569259,1,184.6161084,1
support,0,0.710994862,3,low,7,0.378276494,0,186.8359033,1
logistics,0,0.749353233,3,medium,4,0.583799544,0,176.5746723,0
retail,0,0.642364902,3,medium,7,0.33034894,0,186.5724778,0
finance,0,0.557987216,3,low,8,0.471923862,1,188.1287189,1
sales,0,0.588315167,3,medium,3,0.830098782,0,174.5782681,0
logistics,0,0.74142504,3,medium,6,0.179984592,0,182.5710991,0
sales,0,0.670605023,4,low,8,0.621362187,1,187.5009043,1
engineering,0,0.603027678,4,medium,7,0.418684989,1,184.7372062,0
engineering,0,0.489704207,3,medium,8,0.535431166,0,189.8628902,0
sales,0,0.625053234,3,medium,8,0.486436736,1,190.0165159,0
sales,0,0.747115481,4,medium,4,0.654036756,0,178.1728834,0
engineering,0,0.690053334,3,high,8,0.537273667,0,189.5476059,0
sales,0,0.704626713,4,medium,8,0.535528738,0,189.2854535,0
operations,0,0.582436101,4,medium,8,0.539794541,0,187.7574924,1
retail,0,0.643919928,3,medium,10,0.654758167,0,194.0051441,0
support,0,0.752375281,4,medium,7,0.360917585,0,184.7264142,0
sales,0,0.605625623,3,medium,6,0.693217689,0,182.4515492,0
marketing,0,0.542552617,3,medium,6,0.552430259,0,183.5293835,0
sales,0,0.532611932,3,high,7,0.647802865,0,186.243008,1
marketing,0,0.59657598,3,medium,5,0.827235737,0,178.9329113,0
IT,0,0.645936283,4,medium,7,0.306825127,0,186.5064237,0
retail,0,0.722597122,3,medium,7,0.251601747,0,185.1801509,0
engineering,0,0.681424115,3,low,5,0.193638208,0,181.0718314,0
finance,0,0.61335973,2,medium,6,0.574636239,1,183.8177688,0
sales,0,0.631616088,3,medium,5,0.669910667,1,181.0060977,0
engineering,0,0.748131778,3,high,6,0.391484765,1,182.239636,1
finance,0,0.735368615,3,medium,5,0.273388632,0,180.799702,0
retail,0,0.710684922,3,high,6,0.402624198,1,183.5467349,0
logistics,0,0.627816069,3,medium,8,0.367035103,0,187.859678,0
finance,0,0.666738974,3,medium,5,0.65659489,0,180.0630838,0
retail,0,0.632803249,3,high,7,0.578974964,0,187.4752702,1
engineering,0,0.722461973,2,medium,8,0.484032645,0,189.0298941,1
engineering,0,0.618485099,3,medium,4,0.181771953,0,178.4842987,0
retail,0,0.890234869,3,low,4,0.446581343,1,177.1990816,1
sales,0,0.680961011,4,medium,8,0.471680161,0,187.6867697,0
retail,0,0.759044776,2,medium,9,0.349187568,0,190.5946513,0
engineering,0,0.725839182,3,medium,8,0.577798827,0,188.1483705,1
